,ID,AEP_MW
35093,,671.5354333596105
35094,,
35095,,
35096,,
35097,,
35098,,
35099,,
35100,,
35101,,
35102,,
35103,,
35104,,
35105,,
35106,,
35107,,
35108,,
35109,,
35110,,
35111,,247.49866103387507
35112,,279.5166235995653
35113,,3260.4826318382366
35114,,14198.680191737618
35115,,12766.068172604477
35116,,3088.410005675739
35117,,671.7608817612291
35118,,
35119,,
35120,,
35121,,
35122,,
35123,,
35124,,
35125,,
35126,,
35127,,
35128,,
35129,,
35130,,
35131,,
35132,,
35133,,
35134,,
35135,,247.5817235923654
35136,,279.6104316460403
35137,,3261.5768762603366
35138,,14203.445383997587
35139,,12770.352568648676
35140,,3089.4465011285506
35141,,671.9863301628476
35142,,
35143,,
35144,,
35145,,
35146,,
35147,,
35148,,
35149,,
35150,,
35151,,
35152,,
35153,,
35154,,
35155,,
35156,,
35157,,
35158,,
35159,,247.66478615085578
35160,,279.70423969251533
35161,,3262.6711206824384
35162,,14208.210576257561
35163,,12774.63696469288
35164,,3090.4829965813624
35165,,672.2117785644663
35166,,
35167,,
35168,,
35169,,
35170,,
35171,,
35172,,
35173,,
35174,,
35175,,
35176,,
35177,,
35178,,
35179,,
35180,,
35181,,
35182,,
35183,,247.74784870934616
35184,,279.7980477389903
35185,,3263.76536510454
35186,,14212.975768517532
35187,,12778.92136073708
35188,,3091.519492034174
35189,,672.4372269660848
35190,,
35191,,
35192,,
35193,,
35194,,
35195,,
35196,,
35197,,
35198,,
35199,,
35200,,
35201,,
35202,,
35203,,
35204,,
35205,,
35206,,
35207,,247.83091126783648
35208,,279.8918557854653
35209,,3264.859609526641
35210,,14217.740960777504
35211,,12783.205756781283
35212,,3092.555987486986
35213,,672.6626753677034
35214,,
35215,,
35216,,
35217,,
35218,,
35219,,
35220,,
35221,,
35222,,
35223,,
35224,,
35225,,
35226,,
35227,,
35228,,
35229,,
35230,,
35231,,247.91397382632687
35232,,279.9856638319403
35233,,3265.953853948742
35234,,14222.506153037477
35235,,12787.490152825487
35236,,3093.592482939798
35237,,672.888123769322
35238,,
35239,,
35240,,
35241,,
35242,,
35243,,
35244,,
35245,,
35246,,
35247,,
35248,,
35249,,
35250,,
35251,,
35252,,
35253,,
35254,,
35255,,247.99703638481716
35256,,280.07947187841523
35257,,3267.048098370843
35258,,14227.271345297448
35259,,12791.774548869686
35260,,3094.6289783926095
35261,,673.1135721709404
35262,,
35263,,
35264,,
35265,,
35266,,
35267,,
35268,,
35269,,
35270,,
35271,,
35272,,
35273,,
35274,,
35275,,
35276,,
35277,,
35278,,
35279,,248.08009894330755
35280,,280.1732799248903
35281,,3268.142342792945
35282,,14232.036537557418
35283,,12796.05894491389
35284,,3095.6654738454217
35285,,673.3390205725591
35286,,
35287,,
35288,,
35289,,
35290,,
35291,,
35292,,
35293,,
35294,,
35295,,
35296,,
35297,,
35298,,
35299,,
35300,,
35301,,
35302,,
35303,,248.1631615017979
35304,,280.2670879713653
35305,,3269.2365872150463
35306,,14236.80172981739
35307,,12800.34334095809
35308,,3096.701969298234
35309,,673.5644689741777
35310,,
35311,,
35312,,
35313,,
35314,,
35315,,
35316,,
35317,,
35318,,
35319,,
35320,,
35321,,
35322,,
35323,,
35324,,
35325,,
35326,,
35327,,248.24622406028828
35328,,280.3608960178403
35329,,3270.3308316371476
35330,,14241.566922077363
35331,,12804.627737002293
35332,,3097.7384647510453
35333,,673.7899173757962
35334,,
35335,,
35336,,
35337,,
35338,,
35339,,
35340,,
35341,,
35342,,
35343,,
35344,,
35345,,
35346,,
35347,,
35348,,
35349,,
35350,,
35351,,248.3292866187786
35352,,280.4547040643153
35353,,3271.4250760592486
35354,,14246.332114337334
35355,,12808.912133046495
35356,,3098.7749602038575
35357,,674.0153657774148
35358,,
35359,,
35360,,
35361,,
35362,,
35363,,
35364,,
35365,,
35366,,
35367,,
35368,,
35369,,
35370,,
35371,,
35372,,
35373,,
35374,,
35375,,248.41234917726894
35376,,280.5485121107903
35377,,3272.5193204813495
35378,,14251.097306597305
35379,,12813.196529090696
35380,,3099.811455656669
35381,,674.2408141790334
35382,,
35383,,
35384,,
35385,,
35386,,
35387,,
35388,,
35389,,
35390,,
35391,,
35392,,
35393,,
35394,,
35395,,
35396,,
35397,,
35398,,
35399,,248.49541173575932
35400,,280.6423201572653
35401,,3273.613564903451
35402,,14255.862498857281
35403,,12817.4809251349
35404,,3100.8479511094815
35405,,674.466262580652
35406,,
35407,,
35408,,
35409,,
35410,,
35411,,
35412,,
35413,,
35414,,
35415,,
35416,,
35417,,
35418,,
35419,,
35420,,
35421,,
35422,,
35423,,248.57847429424965
35424,,280.73612820374024
35425,,3274.7078093255523
35426,,14260.62769111725
35427,,12821.765321179098
35428,,3101.8844465622924
35429,,674.6917109822705
35430,,
35431,,
35432,,
35433,,
35434,,
35435,,
35436,,
35437,,
35438,,
35439,,
35440,,
35441,,
35442,,
35443,,
35444,,
35445,,
35446,,
35447,,248.66153685274003
35448,,280.82993625021527
35449,,3275.802053747654
35450,,14265.392883377222
35451,,12826.049717223303
35452,,3102.920942015105
35453,,674.9171593838892
35454,,
35455,,
35456,,
35457,,
35458,,
35459,,
35460,,
35461,,
35462,,
35463,,
35464,,
35465,,
35466,,
35467,,
35468,,
35469,,
35470,,
35471,,248.7445994112304
35472,,280.92374429669024
35473,,3276.896298169755
35474,,14270.158075637195
35475,,12830.334113267505
35476,,3103.957437467917
35477,,675.1426077855076
35478,,
35479,,
35480,,
35481,,
35482,,
35483,,
35484,,
35485,,
35486,,
35487,,
35488,,
35489,,
35490,,
35491,,
35492,,
35493,,
35494,,
35495,,248.82766196972074
35496,,281.0175523431653
35497,,3277.990542591856
35498,,14274.923267897168
35499,,12834.618509311706
35500,,3104.9939329207286
35501,,675.3680561871263
35502,,
35503,,
35504,,
35505,,
35506,,
35507,,
35508,,
35509,,
35510,,
35511,,
35512,,
35513,,
35514,,
35515,,
35516,,
35517,,
35518,,
35519,,248.91072452821112
35520,,281.1113603896403
35521,,3279.0847870139573
35522,,14279.68846015714
35523,,12838.90290535591
35524,,3106.0304283735413
35525,,675.5935045887448
35526,,
35527,,
35528,,
35529,,
35530,,
35531,,
35532,,
35533,,
35534,,
35535,,
35536,,
35537,,
35538,,
35539,,
35540,,
35541,,
35542,,
35543,,248.99378708670142
35544,,281.2051684361153
35545,,3280.1790314360587
35546,,14284.453652417109
35547,,12843.187301400108
35548,,3107.066923826352
35549,,675.8189529903634
35550,,
35551,,
35552,,
35553,,
35554,,
35555,,
35556,,
35557,,
35558,,
35559,,
35560,,
35561,,
35562,,
35563,,
35564,,
35565,,
35566,,
35567,,249.0768496451918
35568,,281.2989764825903
35569,,3281.2732758581596
35570,,14289.218844677085
35571,,12847.471697444313
35572,,3108.103419279165
35573,,676.044401391982
35574,,
35575,,
35576,,
35577,,
35578,,
35579,,
35580,,
35581,,
35582,,
35583,,
35584,,
35585,,
35586,,
35587,,
35588,,
35589,,
35590,,
35591,,249.15991220368218
35592,,281.39278452906524
35593,,3282.3675202802615
35594,,14293.984036937056
35595,,12851.756093488515
35596,,3109.139914731976
35597,,676.2698497936005
35598,,
35599,,
35600,,
35601,,
35602,,
35603,,
35604,,
35605,,
35606,,
35607,,
35608,,
35609,,
35610,,
35611,,
35612,,
35613,,
35614,,
35615,,249.24297476217254
35616,,281.48659257554027
35617,,3283.4617647023624
35618,,14298.749229197027
35619,,12856.040489532716
35620,,3110.1764101847884
35621,,676.4952981952191
35622,,
35623,,
35624,,
35625,,
35626,,
35627,,
35628,,
35629,,
35630,,
35631,,
35632,,
35633,,
35634,,
35635,,
35636,,
35637,,
35638,,
35639,,249.32603732066292
35640,,281.5804006220153
35641,,3284.556009124464
35642,,14303.514421457003
35643,,12860.32488557692
35644,,3111.2129056375998
35645,,676.7207465968378
35646,,
35647,,
35648,,
35649,,
35650,,
35651,,
35652,,
35653,,
35654,,
35655,,
35656,,
35657,,
35658,,
35659,,
35660,,
35661,,
35662,,
35663,,249.4090998791532
35664,,281.6742086684902
35665,,3285.650253546565
35666,,14308.279613716972
35667,,12864.609281621118
35668,,3112.249401090412
35669,,676.9461949984562
35670,,
35671,,
35672,,
35673,,
35674,,
35675,,
35676,,
35677,,
35678,,
35679,,
35680,,
35681,,
35682,,
35683,,
35684,,
35685,,
35686,,
35687,,249.49216243764357
35688,,281.76801671496526
35689,,3286.744497968666
35690,,14313.044805976944
35691,,12868.893677665323
35692,,3113.2858965432233
35693,,677.1716434000749
35694,,
35695,,
35696,,
35697,,
35698,,
35699,,
35700,,
35701,,
35702,,
35703,,
35704,,
35705,,
35706,,
35707,,
35708,,
35709,,
35710,,
35711,,249.57522499613393
35712,,281.8618247614403
35713,,3287.838742390767
35714,,14317.809998236917
35715,,12873.178073709525
35716,,3114.3223919960355
35717,,677.3970918016935
35718,,
35719,,
35720,,
35721,,
35722,,
35723,,
35724,,
35725,,
35726,,
35727,,
35728,,
35729,,
35730,,
35731,,
35732,,
35733,,
35734,,
35735,,249.6582875546243
35736,,281.95563280791526
35737,,3288.932986812869
35738,,14322.57519049689
35739,,12877.462469753726
35740,,3115.358887448848
35741,,677.622540203312
35742,,
35743,,
35744,,
35745,,
35746,,
35747,,
35748,,
35749,,
35750,,
35751,,
35752,,
35753,,
35754,,
35755,,
35756,,
35757,,
35758,,
35759,,249.7413501131147
35760,,282.04944085439024
35761,,3290.0272312349703
35762,,14327.34038275686
35763,,12881.74686579793
35764,,3116.3953829016596
35765,,677.8479886049307
35766,,
35767,,
35768,,
35769,,
35770,,
35771,,
35772,,
35773,,
35774,,
35775,,
35776,,
35777,,
35778,,
35779,,
35780,,
35781,,
35782,,
35783,,249.824412671605
35784,,282.1432489008653
35785,,3291.1214756570716
35786,,14332.10557501683
35787,,12886.031261842129
35788,,3117.4318783544713
35789,,678.073437006549
35790,,
35791,,
35792,,
35793,,
35794,,
35795,,
35796,,
35797,,
35798,,
35799,,
35800,,
35801,,
35802,,
35803,,
35804,,
35805,,
35806,,249.90747523009537
35807,,282.23705694734025
35808,,3292.2157200791726
35809,,14336.870767276803
35810,,12890.315657886333
35811,,3118.468373807283
35812,,678.2988854081677
35813,,
35814,,
35815,,
35816,,
35817,,
35818,,
35819,,
35820,,
35821,,
35822,,
35823,,
35824,,
35825,,
35826,,
35827,,
35828,,
35829,,
35830,,249.9905377885857
35831,,282.3308649938152
35832,,3293.3099645012735
35833,,14341.635959536776
35834,,12894.600053930535
35835,,3119.504869260095
35836,,678.5243338097863
35837,,
35838,,
35839,,
35840,,
35841,,
35842,,
35843,,
35844,,
35845,,
35846,,
35847,,
35848,,
35849,,
35850,,
35851,,
35852,,
35853,,
35854,,250.07360034707608
35855,,282.42467304029026
35856,,3294.404208923375
35857,,14346.401151796746
35858,,12898.884449974736
35859,,3120.5413647129067
35860,,678.7497822114049
35861,,
35862,,
35863,,
35864,,
35865,,
35866,,
35867,,
35868,,
35869,,
35870,,
35871,,
35872,,
35873,,
35874,,
35875,,
35876,,
35877,,
35878,,250.15666290556646
35879,,282.5184810867653
35880,,3295.4984533454767
35881,,14351.16634405672
35882,,12903.16884601894
35883,,3121.5778601657194
35884,,678.9752306130235
35885,,
35886,,
35887,,
35888,,
35889,,
35890,,
35891,,
35892,,
35893,,
35894,,
35895,,
35896,,
35897,,
35898,,
35899,,
35900,,
35901,,
35902,,250.2397254640568
35903,,282.61228913324027
35904,,3296.592697767578
35905,,14355.931536316693
35906,,12907.453242063139
35907,,3122.61435561853
35908,,679.200679014642
35909,,
35910,,
35911,,
35912,,
35913,,
35914,,
35915,,
35916,,
35917,,
35918,,
35919,,
35920,,
35921,,
35922,,
35923,,
35924,,
35925,,
35926,,250.32278802254717
35927,,282.70609717971524
35928,,3297.686942189679
35929,,14360.696728576664
35930,,12911.737638107343
35931,,3123.650851071343
35932,,679.4261274162607
35933,,
35934,,
35935,,
35936,,
35937,,
35938,,
35939,,
35940,,
35941,,
35942,,
35943,,
35944,,
35945,,
35946,,
35947,,
35948,,
35949,,
35950,,250.4058505810375
35951,,282.7999052261903
35952,,3298.78118661178
35953,,14365.461920836635
35954,,12916.022034151545
35955,,3124.6873465241542
35956,,679.6515758178792
35957,,
35958,,
35959,,
35960,,
35961,,
35962,,
35963,,
35964,,
35965,,
35966,,
35967,,
35968,,
35969,,
35970,,
35971,,
35972,,
35973,,
35974,,250.48891313952782
35975,,282.89371327266525
35976,,3299.8754310338813
35977,,14370.227113096607
35978,,12920.306430195746
35979,,3125.7238419769665
35980,,679.8770242194978
35981,,
35982,,
35983,,
35984,,
35985,,
35986,,
35987,,
35988,,
35989,,
35990,,
35991,,
35992,,
35993,,
35994,,
35995,,
35996,,
35997,,
35998,,250.5719756980182
35999,,282.9875213191402
36000,,3300.9696754559827
36001,,14374.99230535658
36002,,12924.590826239946
36003,,3126.760337429778
36004,,680.1024726211164
36005,,
36006,,
36007,,
36008,,
36009,,
36010,,
36011,,
36012,,
36013,,
36014,,
36015,,
36016,,
36017,,
36018,,
36019,,
36020,,
36021,,
36022,,250.65503825650856
36023,,283.0813293656152
36024,,3302.0639198780837
36025,,14379.75749761655
36026,,12928.875222284149
36027,,3127.79683288259
36028,,680.3279210227349
36029,,
36030,,
36031,,
36032,,
36033,,
36034,,
36035,,
36036,,
36037,,
36038,,
36039,,
36040,,
36041,,
36042,,
36043,,
36044,,
36045,,
36046,,250.73810081499894
36047,,283.17513741209024
36048,,3303.1581643001855
36049,,14384.522689876525
36050,,12933.159618328353
36051,,3128.8333283354023
36052,,680.5533694243536
36053,,
36054,,
36055,,
36056,,
36057,,
36058,,
36059,,
36060,,
36061,,
36062,,
36063,,
36064,,
36065,,
36066,,
36067,,
36068,,
36069,,
36070,,250.82116337348924
36071,,283.2689454585652
36072,,3304.2524087222864
36073,,14389.287882136494
36074,,12937.444014372555
36075,,3129.8698237882136
36076,,680.778817825972
36077,,
36078,,
36079,,
36080,,
36081,,
36082,,
36083,,
36084,,
36085,,
36086,,
36087,,
36088,,
36089,,
36090,,
36091,,
36092,,
36093,,
36094,,250.90422593197962
36095,,283.36275350504025
36096,,3305.346653144388
36097,,14394.053074396468
36098,,12941.728410416756
36099,,3130.906319241026
36100,,681.0042662275907
36101,,
36102,,
36103,,
36104,,
36105,,
36106,,
36107,,
36108,,
36109,,
36110,,
36111,,
36112,,
36113,,
36114,,
36115,,
36116,,
36117,,
36118,,250.98728849046995
36119,,283.4565615515153
36120,,3306.440897566489
36121,,14398.818266656439
36122,,12946.012806460956
36123,,3131.9428146938376
36124,,681.2297146292092
36125,,
36126,,
36127,,
36128,,
36129,,
36130,,
36131,,
36132,,
36133,,
36134,,
36135,,
36136,,
36137,,
36138,,
36139,,
36140,,
36141,,
36142,,251.07035104896033
36143,,283.5503695979902
36144,,3307.53514198859
36145,,14403.583458916411
36146,,12950.297202505159
36147,,3132.9793101466494
36148,,681.4551630308279
36149,,
36150,,
36151,,
36152,,
36153,,
36154,,
36155,,
36156,,
36157,,
36158,,
36159,,
36160,,
36161,,
36162,,
36163,,
36164,,
36165,,
36166,,251.15341360745072
36167,,283.64417764446523
36168,,3308.629386410692
36169,,14408.348651176386
36170,,12954.581598549363
36171,,3134.0158055994616
36172,,681.6806114324464
36173,,
36174,,
36175,,
36176,,
36177,,
36178,,
36179,,
36180,,
36181,,
36182,,
36183,,
36184,,
36185,,
36186,,
36187,,
36188,,
36189,,
36190,,251.23647616594104
36191,,283.7379856909402
36192,,3309.7236308327924
36193,,14413.113843436355
36194,,12958.865994593565
36195,,3135.052301052273
36196,,681.906059834065
36197,,
36198,,
36199,,
36200,,
36201,,
36202,,
36203,,
36204,,
36205,,
36206,,
36207,,
36208,,
36209,,
36210,,
36211,,
36212,,
36213,,
36214,,251.31953872443142
36215,,283.83179373741524
36216,,3310.8178752548943
36217,,14417.879035696329
36218,,12963.150390637766
36219,,3136.088796505085
36220,,682.1315082356836
36221,,
36222,,
36223,,
36224,,
36225,,
36226,,
36227,,
36228,,
36229,,
36230,,
36231,,
36232,,
36233,,
36234,,
36235,,
36236,,
36237,,
36238,,251.40260128292175
36239,,283.9256017838902
36240,,3311.9121196769956
36241,,14422.644227956302
36242,,12967.434786681966
36243,,3137.1252919578974
36244,,682.3569566373021
36245,,
36246,,
36247,,
36248,,
36249,,
36250,,
36251,,
36252,,
36253,,
36254,,
36255,,
36256,,
36257,,
36258,,
36259,,
36260,,
36261,,
36262,,251.48566384141213
36263,,284.01940983036525
36264,,3313.0063640990966
36265,,14427.409420216272
36266,,12971.719182726169
36267,,3138.1617874107087
36268,,682.5824050389207
36269,,
36270,,
36271,,
36272,,
36273,,
36274,,
36275,,
36276,,
36277,,
36278,,
36279,,
36280,,
36281,,
36282,,
36283,,
36284,,
36285,,
36286,,251.56872639990252
36287,,284.1132178768403
36288,,3314.1006085211984
36289,,14432.174612476247
36290,,12976.003578770373
36291,,3139.198282863521
36292,,682.8078534405394
36293,,
36294,,
36295,,
36296,,
36297,,
36298,,
36299,,
36300,,
36301,,
36302,,
36303,,
36304,,
36305,,
36306,,
36307,,
36308,,
36309,,
36310,,251.6517889583928
36311,,284.2070259233152
36312,,3315.194852943299
36313,,14436.939804736216
36314,,12980.287974814575
36315,,3140.2347783163323
36316,,683.0333018421577
36317,,
36318,,
36319,,
36320,,
36321,,
36322,,
36323,,
36324,,
36325,,
36326,,
36327,,
36328,,
36329,,
36330,,
36331,,
36332,,
36333,,
36334,,251.7348515168832
36335,,284.30083396979023
36336,,3316.2890973654007
36337,,14441.70499699619
36338,,12984.572370858776
36339,,3141.2712737691445
36340,,683.2587502437764
36341,,
36342,,
36343,,
36344,,
36345,,
36346,,
36347,,
36348,,
36349,,
36350,,
36351,,
36352,,
36353,,
36354,,
36355,,
36356,,
36357,,
36358,,251.81791407537355
36359,,284.3946420162652
36360,,3317.383341787502
36361,,14446.47018925616
36362,,12988.856766902976
36363,,3142.3077692219567
36364,,683.4841986453949
36365,,
36366,,
36367,,
36368,,
36369,,
36370,,
36371,,
36372,,
36373,,
36374,,
36375,,
36376,,
36377,,
36378,,
36379,,
36380,,
36381,,
36382,,251.90097663386388
36383,,284.4884500627402
36384,,3318.477586209603
36385,,14451.235381516133
36386,,12993.141162947179
36387,,3143.3442646747685
36388,,683.7096470470135
36389,,
36390,,
36391,,
36392,,
36393,,
36394,,
36395,,
36396,,
36397,,
36398,,
36399,,
36400,,
36401,,
36402,,
36403,,
36404,,
36405,,
36406,,251.98403919235426
36407,,284.5822581092153
36408,,3319.571830631705
36409,,14456.000573776106
36410,,12997.425558991383
36411,,3144.3807601275803
36412,,683.9350954486322
36413,,
36414,,
36415,,
36416,,
36417,,
36418,,
36419,,
36420,,
36421,,
36422,,
36423,,
36424,,
36425,,
36426,,
36427,,
36428,,
36429,,
36430,,252.06710175084459
36431,,284.6760661556902
36432,,3320.6660750538053
36433,,14460.765766036076
36434,,13001.709955035585
36435,,3145.417255580392
36436,,684.1605438502506
36437,,
36438,,
36439,,
36440,,
36441,,
36442,,
36443,,
36444,,
36445,,
36446,,
36447,,
36448,,
36449,,
36450,,
36451,,
36452,,
36453,,
36454,,252.15016430933497
36455,,284.7698742021652
36456,,3321.760319475907
36457,,14465.530958296047
36458,,13005.994351079786
36459,,3146.453751033204
36460,,684.3859922518693
36461,,
36462,,
36463,,
36464,,
36465,,
36466,,
36467,,
36468,,
36469,,
36470,,
36471,,
36472,,
36473,,
36474,,
36475,,
36476,,
36477,,
36478,,252.23322686782532
36479,,284.8636822486402
36480,,3322.8545638980086
36481,,14470.29615055602
36482,,13010.278747123986
36483,,3147.4902464860156
36484,,684.6114406534879
36485,,
36486,,
36487,,
36488,,
36489,,
36490,,
36491,,
36492,,
36493,,
36494,,
36495,,
36496,,
36497,,
36498,,
36499,,
36500,,
36501,,
36502,,252.31628942631568
36503,,284.95749029511524
36504,,3323.9488083201095
36505,,14475.061342815992
36506,,13014.56314316819
36507,,3148.5267419388274
36508,,684.8368890551064
36509,,
36510,,
36511,,
36512,,
36513,,
36514,,
36515,,
36516,,
36517,,
36518,,
36519,,
36520,,
36521,,
36522,,
36523,,
36524,,
36525,,
36526,,252.39935198480606
36527,,285.0512983415902
36528,,3325.0430527422113
36529,,14479.826535075965
36530,,13018.847539212393
36531,,3149.5632373916396
36532,,685.0623374567251
36533,,
36534,,
36535,,
36536,,
36537,,
36538,,
36539,,
36540,,
36541,,
36542,,
36543,,
36544,,
36545,,
36546,,
36547,,
36548,,
36549,,
36550,,252.4824145432964
36551,,285.1451063880652
36552,,3326.137297164312
36553,,14484.591727335934
